timestamp,location,corridor_width_m,entry_flow_rate_pax_per_min,exit_flow_rate_pax_per_min,transport_arrival_burst,vehicle_count,queue_density_pax_per_m2,weather,festival_peak,pressure_index,risk_level,predicted_crush_window_min
01-01-2026,Dwarka,10,103.7126089,102.854704,1,3,1.894627679,Clear,1,23.87504585,Low,13
01-01-2026,Somnath,2,105.0965859,32.31042812,0,4,3.216433284,Clear,1,42.82594546,Low,11
01-01-2026,Pavagadh,5,553.5793367,47.04773919,0,11,4.954988824,Clear,1,111.2162972,Moderate,16
01-01-2026,Somnath,5,158.4151592,5,0,5,1.584050001,Heat,1,33.85113184,Low,19
01-01-2026,Pavagadh,4,142.7190898,88.56960525,1,2,3.361044962,Clear,1,40.25946106,Low,13
01-01-2026,Dwarka,5,129.3157934,144.9959606,0,7,1.42668842,Rain,0,0,Low,10
01-01-2026,Somnath,2,128.6032423,122.3359217,0,5,3.860553562,Clear,1,10.85476739,Low,16
01-01-2026,Pavagadh,6,123.0459328,75.38411178,0,2,4.539137115,Rain,1,17.02191106,Low,17
01-01-2026,Ambaji,2,202.2119063,147.664866,0,5,1.498341135,Rain,0,30.27020243,Low,11
01-01-2026,Dwarka,4,69.31732698,91.70608822,0,5,3.789273656,Heat,0,1.981357001,Low,16
01-01-2026,Pavagadh,5,10,151.6553827,0,7,1.66194425,Clear,0,0,Low,19
01-01-2026,Ambaji,4,137.72084,42.99968161,1,4,3.621306127,Clear,1,50.92290185,Moderate,13
01-01-2026,Pavagadh,4,176.1090415,101.1962715,0,7,2.809784654,Clear,0,24.34776182,Low,10
01-01-2026,Ambaji,8,127.4221295,64.49726147,0,7,2.773218324,Clear,1,13.41204516,Low,11
01-01-2026,Dwarka,10,40.79662577,95.61796593,1,8,2.310850009,Clear,1,19.139566,Low,18
01-01-2026,Somnath,8,149.8327357,36.45112391,0,3,3.854664961,Rain,1,21.8820314,Low,17
01-01-2026,Ambaji,5,77.40460398,75.81874274,0,6,2.769271887,Clear,0,5.855716021,Low,11
01-01-2026,Pavagadh,8,68.65492347,132.2995847,0,3,1.568666583,Clear,1,0,Low,19
01-01-2026,Dwarka,10,80.88904257,118.9730859,0,7,3.254527173,Clear,0,2.700650018,Low,19
01-01-2026,Ambaji,4,55.65379808,118.3571696,0,7,2.172400833,Clear,1,0,Low,14
01-01-2026,Pavagadh,4,128.1335143,95.93494587,0,3,1.692923836,Clear,1,11.43548978,Low,18
01-01-2026,Pavagadh,2,94.08645778,79.09664628,0,4,2.682622972,Rain,1,12.86015169,Low,10
01-01-2026,Pavagadh,5,66.78022893,90.99988415,0,10,4.238629989,Clear,1,3.633328934,Low,13
01-01-2026,Ambaji,10,215.1951442,114.9836292,0,10,0.617016573,Clear,0,11.25518464,Low,10
01-01-2026,Ambaji,5,98.74467688,119.7843289,0,2,2.736720686,Clear,1,1.265510978,Low,17
01-01-2026,Ambaji,6,122.0688055,44.67906773,1,5,3.686311218,Heat,1,40.27091206,Low,12
01-01-2026,Somnath,3,182.1611988,103.9094026,0,6,1.749135552,Clear,1,29.58220319,Low,11
01-01-2026,Ambaji,3,147.0997155,113.0140975,1,4,3.425962728,Clear,0,38.21379813,Low,19
01-01-2026,Ambaji,5,196.3382312,76.13006402,1,5,4.095681014,Clear,1,52.23299547,Moderate,13
01-01-2026,Ambaji,10,92.15546607,119.1538675,1,10,2.499524902,Heat,1,22.29920966,Low,15
01-01-2026,Somnath,4,161.8971319,61.26498129,1,4,1.881731435,Rain,0,48.92150051,Low,13
01-01-2026,Ambaji,8,139.621533,111.1367384,0,6,3.27756768,Heat,1,10.11573469,Low,19
01-01-2026,Pavagadh,3,159.8014894,5.440627309,1,6,2.827816595,Clear,0,77.10925389,Moderate,12
01-01-2026,Ambaji,5,490.7168111,81.30630484,0,3,2.461996729,Rain,1,86.80609472,Moderate,13
01-01-2026,Pavagadh,5,89.12144128,75.65316165,1,3,1.18496769,Rain,1,25.06359131,Low,12
01-01-2026,Pavagadh,8,232.9370761,146.6661105,0,8,3.437969059,Clear,0,17.65980882,Low,16
01-01-2026,Pavagadh,2,29.57350833,88.19337394,0,6,2.371278934,Rain,0,0,Low,19
01-01-2026,Somnath,3,85.43055415,64.12901051,0,10,3.370348308,Rain,1,13.84121116,Low,19
01-01-2026,Somnath,3,147.2452199,135.1761738,1,2,0.644787492,Heat,1,25.31259037,Low,19
01-01-2026,Somnath,10,131.6259084,101.8456359,1,7,1.984191643,Clear,1,26.94641054,Low,11
01-01-2026,Ambaji,3,125.3564851,109.9641866,1,7,2.144910788,Rain,0,29.42058772,Low,16
01-01-2026,Pavagadh,2,148.6224416,77.22820267,1,7,3.733243224,Heat,0,63.16360594,Moderate,13
01-01-2026,Somnath,5,86.28897925,149.3137805,0,8,4.049296205,Heat,0,0,Low,12
01-01-2026,Somnath,5,153.5965577,88.08723409,0,4,2.370297732,Heat,1,17.84246019,Low,16
01-01-2026,Ambaji,8,114.8323006,89.25904815,1,7,2.900419128,Heat,0,28.99749482,Low,11
01-01-2026,Somnath,10,176.0383711,113.8146504,0,7,1.916758399,Clear,0,10.05588886,Low,10
01-01-2026,Ambaji,5,107.815147,117.2482446,0,4,2.593330796,Clear,1,3.300042076,Low,17
01-01-2026,Dwarka,10,138.7122411,182.682195,1,3,1.434240845,Rain,0,18.47148631,Low,12
01-01-2026,Somnath,6,145.4985884,138.5874078,0,13,4.388808222,Clear,1,9.929479874,Low,13
01-01-2026,Dwarka,4,156.207186,108.4437241,0,6,4.292858356,Heat,1,20.52658219,Low,15
01-01-2026,Ambaji,10,121.4948982,63.34696261,0,6,0.472137195,Clear,0,6.759067947,Low,12
01-01-2026,Pavagadh,6,108.5392676,62.76661934,0,4,4.693036716,Clear,1,17.01484814,Low,18
01-01-2026,Somnath,4,88.99961674,101.7699351,0,8,3.142774186,Clear,1,3.092968791,Low,14
01-01-2026,Ambaji,6,139.4466095,163.8851283,1,7,2.524988855,Clear,0,20.97689125,Low,15
01-01-2026,Pavagadh,4,44.10731948,147.7051245,0,6,2.072361476,Heat,0,0,Low,18
01-01-2026,Pavagadh,3,132.3564205,117.5411964,0,7,1.939618407,Clear,0,8.817644821,Low,18
01-01-2026,Dwarka,6,135.3317813,48.33804972,0,7,1.993500169,Clear,0,18.4859556,Low,14
01-01-2026,Ambaji,8,194.9606578,63.9179109,0,7,1.633166334,Clear,0,19.64667603,Low,12
01-01-2026,Pavagadh,6,93.57372612,86.81564304,0,6,3.064311035,Heat,1,7.254969251,Low,17
01-01-2026,Somnath,3,127.5087283,97.61138255,1,3,2.395885688,Rain,0,34.75755329,Low,18
01-01-2026,Somnath,10,126.3625121,85.55771352,1,9,3.42899168,Clear,0,30.93846322,Low,15
01-01-2026,Dwarka,2,75.75793735,141.2361008,0,3,2.739250274,Clear,1,0,Low,10
01-01-2026,Pavagadh,4,119.7797092,148.4221642,0,7,4.769697698,Clear,0,2.378781657,Low,18
01-01-2026,Ambaji,4,66.33776246,85.98906754,0,6,2.514718427,Clear,0,0.116610585,Low,13
01-01-2026,Somnath,2,158.5185854,84.23145949,0,4,2.221619631,Heat,1,41.58680223,Low,18
01-01-2026,Pavagadh,4,143.6292068,86.69329526,1,5,2.786782285,Rain,1,39.80754247,Low,13
01-01-2026,Pavagadh,5,137.2627785,83.84190744,0,4,1.727032691,Clear,0,14.13823959,Low,10
01-01-2026,Dwarka,8,94.52156733,113.6265751,1,2,3.731058947,Clear,0,25.07399192,Low,12
01-01-2026,Somnath,10,176.7505887,89.49782369,1,2,3.29152256,Heat,1,35.30832162,Low,17
01-01-2026,Somnath,8,76.60793955,137.447534,0,3,4.114218381,Clear,0,0.623487454,Low,17
01-01-2026,Ambaji,5,122.0007822,92.14930181,1,7,2.469844289,Rain,1,30.90998466,Low,12
01-01-2026,Somnath,6,73.23230923,72.80335932,0,4,2.163277335,Heat,1,4.398046323,Low,16
01-01-2026,Ambaji,8,112.671651,100.2405866,1,3,3.389613089,Clear,0,28.33310922,Low,12
01-01-2026,Somnath,5,170.8422064,93.83951613,0,5,3.232935495,Clear,1,21.86640904,Low,19
01-01-2026,Dwarka,6,138.8963151,101.0510414,0,3,2.734280756,Clear,1,11.77610713,Low,18
01-01-2026,Somnath,5,83.1590427,91.36584595,0,3,2.07764235,Clear,0,2.513924048,Low,10
01-01-2026,Ambaji,4,99.11708349,29.69611682,1,2,2.430587503,Clear,1,42.21641667,Low,18
01-01-2026,Ambaji,5,283.1202359,77.36988484,1,2,6.700089027,Clear,0,74.55024826,Moderate,12
01-01-2026,Dwarka,6,86.62801125,130.5519125,1,2,5.419737397,Heat,1,23.51882458,Low,16
01-01-2026,Somnath,6,130.9035523,81.46861471,0,2,1.338162718,Rain,1,10.9154817,Low,13
01-01-2026,Somnath,4,207.3528491,35.40573516,0,5,2.426613991,Clear,0,47.84000648,Low,13
01-01-2026,Dwarka,5,97.62281645,103.3628598,0,6,1.254044514,Clear,1,1.360080362,Low,16
01-01-2026,Somnath,10,197.1926523,131.5288004,0,7,4.813671938,Clear,0,16.19372906,Low,14
01-01-2026,Somnath,10,119.855355,157.5877739,0,4,2.867886885,Heat,0,1.962531882,Low,19
01-01-2026,Ambaji,3,132.8867594,124.9352582,0,4,3.802785298,Clear,1,10.25607098,Low,15
01-01-2026,Somnath,3,130.4345501,136.217819,0,1,4.717854092,Rain,0,7.507951887,Low,19
01-01-2026,Somnath,6,52.14589609,128.3709603,0,4,2.934013645,Clear,0,0,Low,10
01-01-2026,Dwarka,4,138.1877012,105.2651594,0,6,2.761968897,Rain,1,13.75457325,Low,14
01-01-2026,Dwarka,2,22.71846795,60.15587008,0,6,2.705254468,Heat,0,0,Low,14
01-01-2026,Pavagadh,4,128.3688868,96.40779951,0,8,0.898609989,Clear,0,9.787491813,Low,13
01-01-2026,Ambaji,8,126.5114978,124.07317,0,4,2.308419873,Heat,1,4.921630713,Low,12
01-01-2026,Somnath,6,58.60340381,101.9829739,1,4,4.572370787,Clear,0,21.91481323,Low,11
01-01-2026,Somnath,5,122.5908364,140.8589732,0,4,2.782588948,Clear,1,1.911550549,Low,11
01-01-2026,Pavagadh,5,108.2847122,108.3271579,1,3,2.814021883,Heat,0,25.61955463,Low,12
01-01-2026,Somnath,5,113.8525125,87.89389505,1,2,1.326691503,Clear,0,27.8451065,Low,12
01-01-2026,Ambaji,3,114.257146,114.8154066,1,6,0.847120111,Clear,0,21.50815337,Low,14
01-01-2026,Pavagadh,5,96.43767702,73.16441178,1,3,1.594695076,Clear,0,27.8440432,Low,14
01-01-2026,Ambaji,2,123.0279829,102.3353541,0,2,2.555627386,Clear,0,15.45756915,Low,19
01-01-2026,Pavagadh,5,154.6265242,90.30229765,1,5,0.537156,Clear,1,33.93915731,Low,10
01-01-2026,Pavagadh,4,110.4418686,63.30081764,1,8,2.913043051,Heat,0,37.61134884,Low,18
01-01-2026,Dwarka,6,117.9899264,125.7104886,1,2,4.439817909,Clear,0,27.59287545,Low,10
01-01-2026,Ambaji,5,145.9664016,67.12879726,1,2,2.043906441,Clear,1,39.85533376,Low,19
01-01-2026,Somnath,4,210.7837165,109.3551905,0,3,3.942743326,Rain,0,33.24261816,Low,19
01-01-2026,Somnath,2,112.2877841,86.95982683,0,7,1.112258262,Clear,0,14.88849517,Low,18
01-01-2026,Ambaji,4,51.90905882,111.0804753,1,7,4.267496923,Clear,1,13.74213972,Low,13
01-01-2026,Somnath,5,84.13249858,101.3601567,0,6,2.692807744,Clear,1,1.94008386,Low,18
01-01-2026,Somnath,2,144.0977465,79.20642022,1,2,1.556596407,Clear,0,55.55885597,Moderate,11
01-01-2026,Ambaji,3,180.5049709,98.66752098,0,4,1.294446686,Clear,0,29.86804335,Low,11
01-01-2026,Pavagadh,5,82.17178764,102.5829668,0,6,4.161476901,Clear,0,4.240717961,Low,18
01-01-2026,Ambaji,6,118.2632071,144.2019612,0,6,0.322773477,Clear,1,0,Low,13
01-01-2026,Pavagadh,4,120.7714436,164.6591502,0,6,3.243528323,Heat,0,0,Low,11
01-01-2026,Somnath,5,89.24715634,65.49989808,1,9,2.74002609,Clear,1,30.22950383,Low,10
01-01-2026,Somnath,10,181.4093336,76.5922469,0,6,3.690396332,Clear,0,17.86250134,Low,19
01-01-2026,Somnath,10,614.645804,18.74681069,0,2,9.635712834,Clear,1,78.861325,Moderate,10
01-01-2026,Dwarka,4,133.7661336,59.17064087,0,3,4.091452382,Rain,0,26.83177794,Low,12
01-01-2026,Pavagadh,8,103.2038213,67.20081786,0,7,4.494805017,Rain,1,13.48998546,Low,14
01-01-2026,Dwarka,5,158.249087,25.68283495,1,3,2.959215784,Clear,1,52.43168197,Moderate,11
01-01-2026,Dwarka,10,140.5574398,43.70851403,1,5,2.225826864,Clear,1,34.13654631,Low,14
01-01-2026,Ambaji,5,102.5183421,89.9847419,0,1,1.472393177,Clear,0,5.45150639,Low,12
01-01-2026,Dwarka,6,158.8587301,81.80018973,1,8,0.2,Clear,1,33.24309006,Low,15
01-01-2026,Ambaji,6,134.7693139,84.3511821,0,6,1.433661865,Clear,1,11.2703457,Low,12
01-01-2026,Ambaji,5,53.57231834,69.53911896,0,5,2.423398037,Clear,1,1.653435952,Low,14
01-01-2026,Dwarka,6,80.31094852,198.0302026,0,5,2.969535678,Clear,1,0,Low,17
01-01-2026,Pavagadh,4,66.82441594,113.0565578,0,4,1.478532109,Heat,0,0,Low,18
01-01-2026,Pavagadh,3,161.2480203,98.2785072,0,5,1.360285231,Clear,1,23.71040817,Low,14
01-01-2026,Pavagadh,4,91.91405842,144.8598774,0,5,0.862223468,Heat,1,0,Low,10
01-01-2026,Pavagadh,10,145.0868767,93.73219465,0,3,0.442898365,Clear,1,6.021264935,Low,15
01-01-2026,Pavagadh,5,206.8749125,51.39846734,0,7,3.546678201,Heat,0,38.18864542,Low,11
01-01-2026,Dwarka,5,151.7653876,73.57111909,1,2,4.72696625,Clear,1,45.09278621,Low,11
01-01-2026,Dwarka,5,103.2412356,156.0167443,1,6,3.557351159,Clear,1,16.55960057,Low,10
01-01-2026,Somnath,3,90.25294849,87.83984228,1,4,2.256624286,Clear,0,25.31761731,Low,11
01-01-2026,Pavagadh,4,107.7461013,38.48564086,0,4,2.050364471,Clear,0,21.41584404,Low,12
01-01-2026,Dwarka,6,78.88953246,126.8963377,1,6,3.357507986,Clear,0,18.71388177,Low,17
01-01-2026,Somnath,10,74.22071936,111.6249865,0,4,0.623125593,Clear,0,0,Low,17
01-01-2026,Pavagadh,3,87.80141272,79.07641896,0,9,0.936196594,Rain,0,4.780724441,Low,16
01-01-2026,Ambaji,4,141.288392,106.3433096,0,3,5.255555973,Clear,1,19.24738256,Low,19
01-01-2026,Somnath,2,99.16567858,146.2522949,0,6,3.943635868,Rain,1,0,Low,12
01-01-2026,Dwarka,3,110.9886445,125.1372505,1,8,4.480095306,Heat,1,24.24398861,Low,13
01-01-2026,Ambaji,4,138.7674605,92.22773409,0,6,2.447168556,Clear,1,16.52926871,Low,10
01-01-2026,Ambaji,5,149.0894974,141.1361243,0,5,3.549467473,Heat,1,8.689609561,Low,18
01-01-2026,Ambaji,3,110.0454111,152.9368089,1,6,8.230560497,Clear,0,22.16398838,Low,17
01-01-2026,Somnath,3,51.06669086,65.65234264,1,4,2.460247904,Rain,0,20.05861188,Low,13
01-01-2026,Dwarka,6,104.5587215,176.7853785,1,5,3.204129675,Clear,0,14.37048319,Low,15
01-01-2026,Ambaji,10,75.40738042,103.7374929,0,8,3.417574019,Clear,1,4.002136789,Low,16
01-01-2026,Pavagadh,4,154.1814331,123.5580281,0,10,3.36850667,Clear,0,14.39286459,Low,15
01-01-2026,Ambaji,6,101.4460474,103.7763218,0,4,3.95736243,Clear,0,7.526345789,Low,16
01-01-2026,Ambaji,4,191.9044913,120.6340234,0,7,3.843105923,Clear,0,25.50382882,Low,10
01-01-2026,Somnath,10,100.4833048,118.8541938,0,6,3.620613532,Rain,1,5.404138165,Low,11
01-01-2026,Somnath,6,377.2626451,82.07379623,0,3,4.264969144,Clear,0,57.72807976,Moderate,17
01-01-2026,Dwarka,8,268.6078665,108.4045666,1,5,8.761790547,Clear,1,57.54899359,Moderate,17
